"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.240921906E1,2.105683982E-1,-7.657032460E-2,9.945169449E0,9.947693071E0
2.241158401E1,2.057827413E-1,-7.417750359E-2,9.949954987E0,9.952359171E0
2.241394896E1,2.321037948E-1,-8.853443712E-2,9.952347755E0,9.955447572E0
2.241631391E1,2.225325108E-1,-7.657032460E-2,9.930811882E0,9.933599970E0
2.241867885E1,2.392822653E-1,-8.614161611E-2,9.926026344E0,9.929283729E0
2.242104380E1,2.297109663E-1,-8.135596663E-2,9.923633575E0,9.926625271E0
2.242340875E1,2.321037948E-1,-6.699903309E-2,9.937990189E0,9.940926015E0
2.242577370E1,2.273181528E-1,-9.332008660E-2,9.947562218E0,9.950596779E0
2.242813864E1,2.321037948E-1,-9.810572863E-2,9.949954987E0,9.953145289E0
2.243050359E1,2.153540403E-1,-8.614161611E-2,9.935597420E0,9.938304374E0
2.243286854E1,2.057827413E-1,-7.896314561E-2,9.923633575E0,9.926081052E0
2.243523349E1,2.201396823E-1,-8.374879509E-2,9.916455269E0,9.919252010E0
2.243759844E1,2.033899277E-1,-6.699903309E-2,9.928419113E0,9.930728192E0
2.243996339E1,2.105683982E-1,-6.460621208E-2,9.930811882E0,9.933254132E0
2.244232833E1,2.273181528E-1,-7.896314561E-2,9.921240807E0,9.924158799E0
2.244469328E1,2.368894368E-1,-8.374879509E-2,9.928419113E0,9.931597885E0
2.244705823E1,2.273181528E-1,-7.417750359E-2,9.937990189E0,9.940866403E0
2.244942318E1,2.153540403E-1,-6.221338734E-2,9.945169449E0,9.947695373E0
2.245178812E1,1.986042857E-1,-6.699903309E-2,9.945169449E0,9.947377941E0
2.245415307E1,2.033899277E-1,-6.460621208E-2,9.942776680E0,9.945066593E0
2.245651802E1,2.225325108E-1,-7.896314561E-2,9.954740524E0,9.957540600E0
2.245888297E1,2.177468538E-1,-8.374879509E-2,9.942776680E0,9.945513343E0
2.246124792E1,2.249253243E-1,-8.853443712E-2,9.942776680E0,9.945714547E0
2.246361286E1,2.201396823E-1,-7.896314561E-2,9.935597420E0,9.938349599E0
2.246597781E1,2.033899277E-1,-7.417750359E-2,9.933204651E0,9.935563618E0
2.246834276E1,2.177468538E-1,-8.853443712E-2,9.947562218E0,9.950338995E0
2.247070771E1,2.177468538E-1,-1.076770201E-1,9.954740524E0,9.957703899E0
2.247307266E1,1.986042857E-1,-7.657032460E-2,9.952347755E0,9.954623676E0
2.247543760E1,2.009970993E-1,-6.221338734E-2,9.935597420E0,9.937825035E0
2.247780255E1,2.273181528E-1,-6.699903309E-2,9.940383911E0,9.943208472E0
2.248016745E1,2.129612118E-1,-6.699903309E-2,9.933204651E0,9.935713159E0
2.248253240E1,2.344966233E-1,-8.374879509E-2,9.945169449E0,9.948286179E0
2.248489734E1,2.249253243E-1,-7.417750359E-2,9.935597420E0,9.938419884E0
2.248726234E1,2.344966233E-1,-6.460621208E-2,9.935597420E0,9.938574280E0
2.248962724E1,2.177468538E-1,-6.221338734E-2,9.921240807E0,9.923825036E0
2.249199219E1,2.344966233E-1,-7.417750359E-2,9.940383911E0,9.943426133E0
2.249435714E1,2.081755698E-1,-7.896314561E-2,9.926026344E0,9.928523114E0
2.249672208E1,2.033899277E-1,-7.657032460E-2,9.935597420E0,9.937973967E0
2.249908703E1,1.962114573E-1,-5.982056633E-2,9.935597420E0,9.937714703E0
2.250145198E1,1.938186288E-1,-6.699903309E-2,9.940383911E0,9.942499023E0
2.250381693E1,2.081755698E-1,-8.614161611E-2,9.930811882E0,9.933367107E0
2.250618187E1,2.129612118E-1,-7.896314561E-2,9.935597420E0,9.938193183E0
2.250854682E1,2.249253243E-1,-8.135596663E-2,9.942776680E0,9.945653237E0
2.251091177E1,2.129612118E-1,-8.374879509E-2,9.926026344E0,9.928663824E0
2.251327672E1,2.225325108E-1,-6.939185411E-2,9.923633575E0,9.926370902E0
2.251564167E1,2.033899277E-1,-6.221338734E-2,9.914062500E0,9.916343743E0
2.251800661E1,2.033899277E-1,-6.699903309E-2,9.926026344E0,9.928335979E0
2.252037156E1,2.129612118E-1,-9.092725813E-2,9.937990189E0,9.940687563E0
2.252273651E1,2.177468538E-1,-8.135596663E-2,9.942776680E0,9.945493482E0
2.252510146E1,2.105683982E-1,-6.699903309E-2,9.923633575E0,9.926093454E0
2.252746641E1,2.105683982E-1,-9.571290761E-2,9.940383911E0,9.943074590E0
2.252983135E1,2.057827413E-1,-8.614161611E-2,9.937990189E0,9.940493745E0
2.253219630E1,2.249253243E-1,-9.092725813E-2,9.930811882E0,9.933774902E0
2.253456125E1,2.201396823E-1,-7.417750359E-2,9.940383911E0,9.943097912E0
2.253692620E1,2.081755698E-1,-7.178468257E-2,9.942776680E0,9.945214840E0
2.253929114E1,2.129612118E-1,-7.896314561E-2,9.940383911E0,9.942978425E0
2.254165609E1,2.321037948E-1,-6.460621208E-2,9.930811882E0,9.933733979E0
2.254402104E1,2.344966233E-1,-6.939185411E-2,9.937990189E0,9.940998586E0
2.254638599E1,2.177468538E-1,-8.853443712E-2,9.930811882E0,9.933593342E0
2.254875094E1,2.225325108E-1,-7.657032460E-2,9.935597420E0,9.938384165E0
2.255111588E1,2.153540403E-1,-5.024927482E-2,9.947562218E0,9.950019921E0
2.255348083E1,2.057827413E-1,-6.699903309E-2,9.945169449E0,9.947523851E0
2.255584578E1,2.273181528E-1,-7.417750359E-2,9.937990189E0,9.940866403E0
2.255821073E1,2.249253243E-1,-5.982056633E-2,9.940383911E0,9.943108277E0
2.256057568E1,2.081755698E-1,-7.896314561E-2,9.928419113E0,9.930915282E0
2.256294062E1,2.201396823E-1,-7.417750359E-2,9.937990189E0,9.940704843E0
2.256530557E1,2.392822653E-1,-6.460621208E-2,9.928419113E0,9.931512274E0
2.256767052E1,2.225325108E-1,-6.221338734E-2,9.928419113E0,9.931107557E0
2.257003547E1,2.249253243E-1,-7.657032460E-2,9.937990189E0,9.940830116E0
2.257240042E1,2.153540403E-1,-8.374879509E-2,9.933204651E0,9.935891800E0
2.257476536E1,2.057827413E-1,-7.178468257E-2,9.952347755E0,9.954733820E0
2.257713031E1,2.129612118E-1,-6.460621208E-2,9.949954987E0,9.952443452E0
2.257949526E1,2.033899277E-1,-6.939185411E-2,9.935597420E0,9.937921250E0
2.258186021E1,2.033899277E-1,-6.939185411E-2,9.935597420E0,9.937921250E0
2.258422516E1,2.201396823E-1,-5.982056633E-2,9.935597420E0,9.938215940E0
2.258659010E1,2.153540403E-1,-7.417750359E-2,9.935597420E0,9.938207874E0
2.258895505E1,2.033899277E-1,-8.374879509E-2,9.942776680E0,9.945209371E0
2.259132000E1,1.962114573E-1,-8.614161611E-2,9.930811882E0,9.933123575E0
2.259368495E1,2.081755698E-1,-8.135596663E-2,9.926026344E0,9.928542433E0
2.259604990E1,2.177468538E-1,-7.896314561E-2,9.930811882E0,9.933512647E0
2.259841484E1,2.129612118E-1,-9.092725813E-2,9.947562218E0,9.950256998E0
2.260077979E1,2.392822653E-1,-8.614161611E-2,9.954740524E0,9.957988516E0
2.260314474E1,2.153540403E-1,-8.135596663E-2,9.933204651E0,9.935871919E0
2.260550969E1,2.225325108E-1,-8.853443712E-2,9.937990189E0,9.940875618E0
2.260787464E1,2.129612118E-1,-9.092725813E-2,9.928419113E0,9.931119088E0
2.261023958E1,2.009970993E-1,-8.374879509E-2,9.933204651E0,9.935590991E0
2.261260448E1,2.033899277E-1,-8.135596663E-2,9.933204651E0,9.935619804E0
2.261496943E1,2.081755698E-1,-6.460621208E-2,9.940383911E0,9.942773423E0
2.261733443E1,2.129612118E-1,-7.896314561E-2,9.930811882E0,9.933408896E0
2.261969937E1,2.033899277E-1,-6.939185411E-2,9.935597420E0,9.937921250E0
2.262206427E1,2.153540403E-1,-7.178468257E-2,9.933204651E0,9.935798158E0
2.262442922E1,1.938186288E-1,-8.135596663E-2,9.945169449E0,9.947390604E0
2.262679417E1,2.033899277E-1,-9.092725813E-2,9.949954987E0,9.952448918E0
2.262915911E1,2.105683982E-1,-7.417750359E-2,9.937990189E0,9.940497490E0
2.263152406E1,2.177468538E-1,-5.503492057E-2,9.930811882E0,9.933351256E0
2.263388901E1,2.177468538E-1,-6.221338734E-2,9.916455269E0,9.919040745E0
2.263625396E1,2.057827413E-1,-6.699903309E-2,9.928419113E0,9.930777487E0
2.263861891E1,2.057827413E-1,-7.178468257E-2,9.945169449E0,9.947557235E0
2.264098385E1,2.153540403E-1,-7.417750359E-2,9.926026344E0,9.928639315E0
2.264334880E1,2.105683982E-1,-7.178468257E-2,9.949954987E0,9.952441727E0
2.264571375E1,2.177468538E-1,-7.657032460E-2,9.942776680E0,9.945455486E0
2.264807870E1,2.201396823E-1,-7.896314561E-2,9.947562218E0,9.950311087E0
2.265044365E1,2.057827413E-1,-5.982056633E-2,9.947562218E0,9.949870306E0
2.265280859E1,2.009970993E-1,-7.657032460E-2,9.940383911E0,9.942710654E0
2.265517354E1,1.962114573E-1,-8.374879509E-2,9.945169449E0,9.947457372E0
2.265753849E1,2.033899277E-1,-7.657032460E-2,9.933204651E0,9.935581770E0
2.265990344E1,2.105683982E-1,-7.178468257E-2,9.926026344E0,9.928519078E0
2.266226838E1,2.177468538E-1,-7.896314561E-2,9.923633575E0,9.926336293E0
2.266463333E1,2.153540403E-1,-7.896314561E-2,9.945169449E0,9.947814228E0
2.266699828E1,2.249253243E-1,-7.896314561E-2,9.930811882E0,9.933672595E0
2.266936323E1,2.225325108E-1,-7.657032460E-2,9.928419113E0,9.931207873E0
2.267172818E1,2.344966233E-1,-5.742774159E-2,9.930811882E0,9.933746083E0
2.267409312E1,2.033899277E-1,-6.221338734E-2,9.937990189E0,9.940265940E0
2.267645807E1,2.057827413E-1,-5.982056633E-2,9.947562218E0,9.949870306E0
2.267882302E1,2.081755698E-1,-5.982056633E-2,9.937990189E0,9.940350324E0
2.268118797E1,2.129612118E-1,-6.460621208E-2,9.942776680E0,9.945266942E0
2.268355292E1,2.297109663E-1,-5.503492057E-2,9.933204651E0,9.936012812E0
2.268591786E1,2.129612118E-1,-7.417750359E-2,9.935597420E0,9.938156311E0
2.268828281E1,1.986042857E-1,-7.178468257E-2,9.942776680E0,9.945019096E0
2.269064776E1,2.033899277E-1,-7.178468257E-2,9.935597420E0,9.937938246E0
2.269301271E1,2.081755698E-1,-7.657032460E-2,9.926026344E0,9.928504372E0
2.269537766E1,2.105683982E-1,-6.699903309E-2,9.928419113E0,9.930877806E0
2.269774260E1,1.962114573E-1,-7.896314561E-2,9.928419113E0,9.930671689E0
2.270010755E1,2.105683982E-1,-7.417750359E-2,9.916455269E0,9.918968013E0
2.270247250E1,2.201396823E-1,-6.460621208E-2,9.935597420E0,9.938245898E0
2.270483745E1,2.129612118E-1,-7.178468257E-2,9.940383911E0,9.942924008E0
2.270720240E1,2.129612118E-1,-8.135596663E-2,9.935597420E0,9.938212483E0
2.270956734E1,2.153540403E-1,-7.417750359E-2,9.918848038E0,9.921462899E0
2.271193229E1,2.153540403E-1,-7.417750359E-2,9.926026344E0,9.928639315E0
2.271429724E1,2.129612118E-1,-6.460621208E-2,9.940383911E0,9.942874772E0
2.271666219E1,2.225325108E-1,-6.460621208E-2,9.949954987E0,9.952652858E0
2.271902714E1,2.081755698E-1,-6.939185411E-2,9.935597420E0,9.938020345E0
2.272139208E1,2.009970993E-1,-7.178468257E-2,9.930811882E0,9.933105129E0
2.272375703E1,2.081755698E-1,-7.178468257E-2,9.930811882E0,9.933252979E0
2.272612198E1,2.057827413E-1,-8.135596663E-2,9.945169449E0,9.947630909E0
2.272848693E1,2.153540403E-1,-8.374879509E-2,9.942776680E0,9.945461243E0
2.273085187E1,2.105683982E-1,-8.135596663E-2,9.942776680E0,9.945338906E0
2.273321682E1,2.129612118E-1,-7.417750359E-2,9.930811882E0,9.933372006E0
2.273558177E1,2.033899277E-1,-7.417750359E-2,9.930811882E0,9.933171417E0
2.273794672E1,2.033899277E-1,-6.699903309E-2,9.942776680E0,9.945082425E0
2.274031167E1,2.105683982E-1,-5.742774159E-2,9.942776680E0,9.945171949E0
2.274267656E1,2.057827413E-1,-7.657032460E-2,9.937990189E0,9.940415411E0
2.274504156E1,2.081755698E-1,-6.939185411E-2,9.930811882E0,9.933235975E0
2.274740651E1,2.201396823E-1,-8.853443712E-2,9.933204651E0,9.936038167E0
2.274977146E1,2.081755698E-1,-8.374879509E-2,9.928419113E0,9.930954487E0
2.275213641E1,2.009970993E-1,-5.982056633E-2,9.923633575E0,9.925849166E0
2.275450130E1,2.057827413E-1,-7.417750359E-2,9.937990189E0,9.940397267E0
2.275686630E1,2.225325108E-1,-8.135596663E-2,9.942776680E0,9.945599410E0
2.275923120E1,2.225325108E-1,-5.982056633E-2,9.926026344E0,9.928700731E0
2.276159615E1,2.177468538E-1,-6.460621208E-2,9.942776680E0,9.945370569E0
2.276396109E1,2.081755698E-1,-8.853443712E-2,9.937990189E0,9.940564592E0
2.276632604E1,2.033899277E-1,-6.221338734E-2,9.930811882E0,9.933089278E0
2.276869099E1,2.153540403E-1,-8.135596663E-2,9.933204651E0,9.935871919E0
2.277105594E1,2.201396823E-1,-8.135596663E-2,9.921240807E0,9.924016295E0
2.277342088E1,2.081755698E-1,-6.460621208E-2,9.926026344E0,9.928419311E0
2.277578583E1,2.009970993E-1,-7.417750359E-2,9.923633575E0,9.925946075E0
2.277815078E1,2.033899277E-1,-5.742774159E-2,9.940383911E0,9.942630321E0
2.278051573E1,2.368894368E-1,-5.024927482E-2,9.945169449E0,9.948117257E0
2.278288068E1,2.201396823E-1,-7.178468257E-2,9.937990189E0,9.940687275E0
2.278524562E1,2.177468538E-1,-7.657032460E-2,9.945169449E0,9.947847610E0
2.278761057E1,2.129612118E-1,-9.571290761E-2,9.949954987E0,9.952693991E0
2.278997552E1,2.177468538E-1,-7.178468257E-2,9.952347755E0,9.954988326E0
2.279234047E1,2.177468538E-1,-6.699903309E-2,9.947562218E0,9.950170684E0
2.279470542E1,2.129612118E-1,-6.221338734E-2,9.930811882E0,9.933289869E0
2.279707036E1,2.105683982E-1,-6.699903309E-2,9.942776680E0,9.945231824E0
2.279943531E1,2.153540403E-1,-8.853443712E-2,9.937990189E0,9.940717514E0
2.280180026E1,2.153540403E-1,-8.374879509E-2,9.935597420E0,9.938283922E0
2.280416521E1,2.009970993E-1,-7.657032460E-2,9.933204651E0,9.935533075E0
2.280653016E1,2.153540403E-1,-1.004985496E-1,9.921240807E0,9.924086682E0
2.280889510E1,2.249253243E-1,-1.004985496E-1,9.923633575E0,9.926691025E0
2.281126005E1,2.177468538E-1,-9.810572863E-2,9.933204651E0,9.936075335E0
2.281362500E1,2.105683982E-1,-7.896314561E-2,9.942776680E0,9.945319620E0
2.281598995E1,2.033899277E-1,-7.657032460E-2,9.933204651E0,9.935581770E0
2.281835490E1,2.225325108E-1,-7.657032460E-2,9.940383911E0,9.943169315E0
2.282071984E1,2.081755698E-1,-6.939185411E-2,9.926026344E0,9.928451606E0
2.282308479E1,2.105683982E-1,-6.939185411E-2,9.923633575E0,9.926109894E0
2.282544974E1,2.153540403E-1,-6.939185411E-2,9.930811882E0,9.933389010E0
2.282781469E1,2.201396823E-1,-8.614161611E-2,9.940383911E0,9.943194364E0
2.283017964E1,2.081755698E-1,-7.178468257E-2,9.930811882E0,9.933252979E0
2.283254458E1,1.962114573E-1,-6.939185411E-2,9.928419113E0,9.930600196E0
2.283490953E1,2.105683982E-1,-7.417750359E-2,9.947562218E0,9.950067107E0
2.283727448E1,2.033899277E-1,-7.178468257E-2,9.942776680E0,9.945115817E0
2.283963943E1,2.081755698E-1,-8.853443712E-2,9.935597420E0,9.938172443E0
2.284200437E1,2.153540403E-1,-8.853443712E-2,9.933204651E0,9.935933290E0
2.284436932E1,2.177468538E-1,-9.332008660E-2,9.947562218E0,9.950382727E0
2.284673427E1,2.225325108E-1,-7.896314561E-2,9.942776680E0,9.945580124E0
2.284909922E1,2.153540403E-1,-7.417750359E-2,9.933204651E0,9.935815734E0
2.285146417E1,2.273181528E-1,-8.853443712E-2,9.933204651E0,9.936199803E0
2.285382911E1,2.153540403E-1,-6.699903309E-2,9.935597420E0,9.938156887E0
2.285619406E1,2.129612118E-1,-5.742774159E-2,9.928419113E0,9.930868870E0
2.285855901E1,2.273181528E-1,-6.221338734E-2,9.930811882E0,9.933608040E0
2.286092396E1,2.249253243E-1,-6.939185411E-2,9.937990189E0,9.940777415E0
2.286328891E1,2.177468538E-1,-8.135596663E-2,9.957133293E0,9.959846179E0
2.286565385E1,2.081755698E-1,-6.939185411E-2,9.945169449E0,9.947590043E0
2.286801880E1,2.177468538E-1,-7.178468257E-2,9.945169449E0,9.947811925E0
2.287038375E1,2.201396823E-1,-8.135596663E-2,9.945169449E0,9.947938261E0
2.287274870E1,2.033899277E-1,-7.657032460E-2,9.935597420E0,9.937973967E0
2.287511365E1,2.297109663E-1,-7.657032460E-2,9.945169449E0,9.948116682E0
2.287747859E1,2.297109663E-1,-7.417750359E-2,9.952347755E0,9.955274746E0
2.287984349E1,2.129612118E-1,-8.374879509E-2,9.942776680E0,9.945409717E0
2.288220849E1,2.225325108E-1,-7.417750359E-2,9.940383911E0,9.943151177E0
2.288457344E1,2.201396823E-1,-7.896314561E-2,9.937990189E0,9.940741705E0
2.288693833E1,2.129612118E-1,-6.221338734E-2,9.933204651E0,9.935682041E0
2.288930333E1,2.225325108E-1,-5.982056633E-2,9.937990189E0,9.940661357E0
2.289166828E1,2.153540403E-1,-8.853443712E-2,9.942776680E0,9.945502693E0
2.289403323E1,1.962114573E-1,-8.135596663E-2,9.942776680E0,9.945045291E0
2.289639812E1,2.297109663E-1,-8.135596663E-2,9.942776680E0,9.945762617E0
2.289876307E1,2.153540403E-1,-7.657032460E-2,9.937990189E0,9.940618158E0
2.290112802E1,2.129612118E-1,-7.417750359E-2,9.935597420E0,9.938156311E0
2.290349297E1,2.129612118E-1,-6.221338734E-2,9.916455269E0,9.918936842E0
2.290585792E1,2.225325108E-1,-8.374879509E-2,9.933204651E0,9.936049981E0
2.290822286E1,2.249253243E-1,-8.135596663E-2,9.940383911E0,9.943261160E0
2.291058781E1,2.249253243E-1,-6.699903309E-2,9.945169449E0,9.947938261E0
2.291295276E1,2.153540403E-1,-6.460621208E-2,9.926026344E0,9.928572421E0
2.291531771E1,2.177468538E-1,-8.853443712E-2,9.933204651E0,9.935985441E0
2.291768266E1,2.129612118E-1,-7.417750359E-2,9.940383911E0,9.942941571E0
2.292004760E1,2.177468538E-1,-8.135596663E-2,9.930811882E0,9.933531956E0
2.292241255E1,2.321037948E-1,-6.939185411E-2,9.933204651E0,9.936158314E0
2.292477750E1,2.105683982E-1,-6.699903309E-2,9.937990189E0,9.940446515E0
2.292714245E1,2.273181528E-1,-7.657032460E-2,9.930811882E0,9.933708330E0
2.292950740E1,2.057827413E-1,-7.178468257E-2,9.933204651E0,9.935595312E0
2.293187234E1,1.938186288E-1,-8.614161611E-2,9.928419113E0,9.930684373E0
2.293423729E1,2.105683982E-1,-8.135596663E-2,9.923633575E0,9.926200743E0
2.293660224E1,2.129612118E-1,-9.092725813E-2,9.926026344E0,9.928726969E0
2.293896719E1,1.986042857E-1,-8.614161611E-2,9.926026344E0,9.928386728E0
2.294133214E1,2.249253243E-1,-7.896314561E-2,9.933204651E0,9.936064675E0
2.294369708E1,2.057827413E-1,-6.460621208E-2,9.937990189E0,9.940330452E0
2.294606203E1,1.986042857E-1,-7.178468257E-2,9.933204651E0,9.935449227E0
2.294842698E1,2.225325108E-1,-7.896314561E-2,9.945169449E0,9.947972219E0
2.295079193E1,2.225325108E-1,-7.417750359E-2,9.952347755E0,9.955111695E0
2.295315687E1,2.105683982E-1,-7.417750359E-2,9.937990189E0,9.940497490E0
2.295552182E1,2.009970993E-1,-6.939185411E-2,9.918848038E0,9.921127026E0
2.295788677E1,2.201396823E-1,-7.896314561E-2,9.923633575E0,9.926389071E0
2.296025172E1,2.368894368E-1,-7.178468257E-2,9.926026344E0,9.929112178E0
2.296261667E1,2.201396823E-1,-8.614161611E-2,9.942776680E0,9.945586457E0
2.296498161E1,2.081755698E-1,-5.742774159E-2,9.940383911E0,9.942729369E0
2.296734656E1,2.105683982E-1,-8.135596663E-2,9.921240807E0,9.923808593E0
2.296971151E1,2.177468538E-1,-7.657032460E-2,9.926026344E0,9.928709669E0
2.297207646E1,2.081755698E-1,-8.135596663E-2,9.940383911E0,9.942896367E0
2.297444141E1,1.962114573E-1,-7.178468257E-2,9.945169449E0,9.947363839E0
2.297680635E1,2.129612118E-1,-8.135596663E-2,9.933204651E0,9.935820344E0
2.297917130E1,2.201396823E-1,-6.221338734E-2,9.942776680E0,9.945407990E0
2.298153625E1,2.057827413E-1,-6.939185411E-2,9.940383911E0,9.942755859E0
2.298390120E1,2.081755698E-1,-6.699903309E-2,9.937990189E0,9.940396115E0
2.298626615E1,2.177468538E-1,-5.982056633E-2,9.921240807E0,9.923810323E0
2.298863109E1,2.129612118E-1,-5.264209956E-2,9.933204651E0,9.935626719E0
2.299099604E1,2.201396823E-1,-6.939185411E-2,9.930811882E0,9.933493914E0
2.299336099E1,2.225325108E-1,-5.024927482E-2,9.935597420E0,9.938216228E0
2.299572594E1,2.321037948E-1,-6.939185411E-2,9.945169449E0,9.948119559E0
2.299809088E1,2.249253243E-1,-8.853443712E-2,9.926026344E0,9.928969168E0
2.300045583E1,2.201396823E-1,-7.896314561E-2,9.921240807E0,9.923996967E0
2.300282078E1,2.153540403E-1,-5.982056633E-2,9.933204651E0,9.935718922E0
2.300518568E1,2.177468538E-1,-5.503492057E-2,9.937990189E0,9.940527729E0
2.300755068E1,2.057827413E-1,-6.460621208E-2,9.940383911E0,9.942723611E0
2.300991562E1,2.105683982E-1,-8.853443712E-2,9.933204651E0,9.935830717E0
2.301228057E1,2.153540403E-1,-8.614161611E-2,9.947562218E0,9.950265917E0
2.301464552E1,2.201396823E-1,-8.614161611E-2,9.954740524E0,9.957546925E0
2.301701042E1,2.201396823E-1,-8.614161611E-2,9.935597420E0,9.938409226E0
2.301937536E1,2.177468538E-1,-6.699903309E-2,9.928419113E0,9.931032607E0
2.302174031E1,2.153540403E-1,-7.896314561E-2,9.940383911E0,9.943029963E0
2.302410526E1,2.033899277E-1,-7.178468257E-2,9.933204651E0,9.935546041E0
2.302647021E1,1.986042857E-1,-7.896314561E-2,9.940383911E0,9.942681285E0
2.302883516E1,1.938186288E-1,-7.417750359E-2,9.940383911E0,9.942549988E0
2.303120010E1,2.201396823E-1,-7.896314561E-2,9.937990189E0,9.940741705E0
2.303356505E1,2.249253243E-1,-7.896314561E-2,9.940383911E0,9.943241870E0
2.303593000E1,2.201396823E-1,-6.939185411E-2,9.954740524E0,9.957416111E0
2.303829495E1,2.153540403E-1,-7.657032460E-2,9.947562218E0,9.950187659E0
2.304065990E1,2.129612118E-1,-6.939185411E-2,9.945169449E0,9.947691344E0
2.304302484E1,2.105683982E-1,-5.742774159E-2,9.952347755E0,9.954740722E0
2.304538979E1,2.177468538E-1,-4.546362907E-2,9.942776680E0,9.945264639E0
2.304775474E1,2.129612118E-1,-6.699903309E-2,9.923633575E0,9.926144503E0
2.305011969E1,2.057827413E-1,-7.178468257E-2,9.930811882E0,9.933203120E0
2.305248464E1,2.129612118E-1,-5.982056633E-2,9.940383911E0,9.942844828E0
2.305484958E1,2.129612118E-1,-6.221338734E-2,9.937990189E0,9.940466386E0
2.305721453E1,2.321037948E-1,-7.896314561E-2,9.949954987E0,9.952975012E0
2.305957948E1,2.177468538E-1,-8.853443712E-2,9.933204651E0,9.935985441E0
2.306194443E1,2.009970993E-1,-7.178468257E-2,9.926026344E0,9.928320697E0
2.306430937E1,1.962114573E-1,-7.896314561E-2,9.923633575E0,9.925887238E0
2.306667432E1,2.105683982E-1,-9.092725813E-2,9.937990189E0,9.940636590E0
2.306903927E1,2.105683982E-1,-9.092725813E-2,9.921240807E0,9.923891674E0
2.307140422E1,2.129612118E-1,-7.896314561E-2,9.935597420E0,9.938193183E0
2.307376917E1,2.177468538E-1,-6.221338734E-2,9.935597420E0,9.938177916E0
2.307613411E1,2.129612118E-1,-7.657032460E-2,9.949954987E0,9.952528308E0
2.307849906E1,2.081755698E-1,-8.853443712E-2,9.945169449E0,9.947741994E0
2.308086401E1,2.009970993E-1,-8.374879509E-2,9.942776680E0,9.945160723E0
2.308322896E1,1.890329868E-1,-7.417750359E-2,9.935597420E0,9.937672356E0
2.308559391E1,2.105683982E-1,-6.221338734E-2,9.918848038E0,9.921277939E0
2.308795885E1,1.914258152E-1,-7.657032460E-2,9.921240807E0,9.923382790E0
2.309032380E1,1.938186288E-1,-8.614161611E-2,9.928419113E0,9.930684373E0
2.309268875E1,2.129612118E-1,-7.417750359E-2,9.930811882E0,9.933372006E0
2.309505370E1,2.225325108E-1,-5.742774159E-2,9.933204651E0,9.935862987E0
2.309741864E1,2.249253243E-1,-5.503492057E-2,9.926026344E0,9.928726969E0
2.309978359E1,2.009970993E-1,-6.699903309E-2,9.940383911E0,9.942641551E0
